latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,bezeichnung,betreiber,nur_ausstieg,nur_einstieg,nur_ersatzverkehr,plattform,richtungsinformation,verkehrsmittel,verkehrsmittelklasse,linien,automat,tarifzone,fahrplan
53.755798108011575,12.476966493270199,c8fe7358-13ef-11e5-a2af-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Klein Wokern,,Klein Wokern,201,4,,,Klein Wokern,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 240",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Klein+Wokern&fa=&fh=4220
53.755285502337294,12.036216263853436,c9b95c40-13ef-11e5-a2f7-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gülzow-Prüzen,130725255042,Prüzen,,Hof,1004,10,,,Kreuzung,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"260, 270, 271, 272, 273",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Pr%C3%BCzen&fa=&fh=3006
53.754953603439034,12.608618086686791,e4363958-13ef-11e5-aaa2-0050569b7e95,Landkreis Rostock,13072,"Teterow, Stadt",130720106,"Teterow, Stadt",130720106106,Pampow,,Gutsgarten,118,5,,,Pampow,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"230, 232",,18,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Pampow&fa=&fh=4097
53.754074265191832,12.537964913470464,cdfa3b30-13ef-11e5-a488-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Hohen Demzin,130725258045,Klein Köthel,,Klein Köthel,501,21,,,Klein Köthel,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 250",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Klein+K%C3%B6thel&fa=&fh=3100
53.753264669946184,12.492084346657638,c8ea9d6a-13ef-11e5-a2a7-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,Klein Wokerner Weg,109,3,,,Groß Wokern,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 240, 242, 243, 244",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gro%C3%9F+Wokern&fa=&fh=4106
53.753055617728641,11.882214713699984,e8cd998e-13ef-11e5-ae02-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Warnow,130725252114,Rosenow,,,,,,,Rosenow,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"285, 286",,17,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Rosenow&fa=&fh=3427
53.752779833955081,12.523906243003555,cdfd16de-13ef-11e5-a48c-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Hohen Demzin,130725258045,Klein Köthel,,Klein Köthel,501,22,,,Ausbau,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 250",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=K%C3%B6thel&fa=&fh=4141
53.752099212639294,12.507820278682765,e8d5cf64-13ef-11e5-ae7b-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,,,,,,Hahnischer Hof,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"233, 250",,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gro%C3%9F+Wokern&fa=&fh=4142
53.751002910885859,12.163171101646851,d76066a4-13ef-11e5-a72f-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mühl Rosin,130725255073,Bölkow,,Gut Bölkow,102,52,,,Gut,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,252,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=B%C3%B6lkow&fa=&fh=3076
53.750799347788799,12.182400306130285,d7697942-13ef-11e5-a731-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mühl Rosin,130725255073,Bölkow,,Dorfstr.,104,19,,,Bölkow,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,252,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=B%C3%B6lkow&fa=&fh=3075
53.750362120550044,12.059169470881635,e8cef8b0-13ef-11e5-ae15-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gülzow-Prüzen,130725255042,Hägerfelde,,,,,,,Ausbau,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"270, 272",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=H%C3%A4gerfelde&fa=&fh=3295
53.749992313529667,12.228172852406479,d77bf3ce-13ef-11e5-a739-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mühl Rosin,130725255073,Kirch Rosin,,Dorfstr.,202,36,,,Kirch Rosin,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,252,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Kirch+Rosin&fa=&fh=3073
53.749638484987578,12.100613319635013,cdde8aca-13ef-11e5-a47c-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gutow,130725255044,Schönwolde,,Am Dorfteich,602,1,,,Schönwolde,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"260, 272",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Sch%C3%B6nwolde&fa=&fh=3262
53.749262718965255,12.042750717274423,c9b8839c-13ef-11e5-a2f5-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gülzow-Prüzen,130725255042,Prüzen,,Goldberger Str.,1003,19,,,Prüzen,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"260, 270, 272, 273",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Pr%C3%BCzen&fa=&fh=3036
